Running with 213 features on 1630 methods
     1     2:sink     2:sink       0,*0.667,0.333 ('<com.android.phone.RespondViaSmsManager$RespondViaSmsItemClickListener: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>')
     2     2:sink     2:sink       0,*0.667,0.333 ('<com.android.server.connectivity.Tethering$TetherMasterSM$InitialState: boolean turnOnUpstreamMobileConnection(int)>')
     3     2:sink     2:sink       0,*0.667,0.333 ('<android.os.Binder: void dump(java.io.FileDescriptor,java.lang.String[])>')
     4     2:sink     2:sink       0,*0.667,0.333 ('<android.media.AudioService: void setMode(int,android.os.IBinder)>')
     5     2:sink     2:sink       0,*0.667,0.333 ('<android.telephony.SmsManager: boolean deleteMessageFromIcc(int)>')
     6     2:sink     2:sink       0,*0.667,0.333 ('<com.android.internal.telephony.SMSDispatcher: int processMessagePart(byte[],java.lang.String,int,int,int,long,int,boolean)>')
     7     2:sink     2:sink       0,*0.667,0.333 ('<android.content.ContextWrapper: void setWallpaper(android.graphics.Bitmap)>')
     8     2:sink     2:sink       0,*0.667,0.333 ('<android.accounts.AccountAuthenticatorActivity: void setRequestedOrientation(int)>')
     9     2:sink 3:neithern   +   0,0.333,*0.667 ('<com.android.contacts.editor.LabeledEditorView: void onFieldChanged(java.lang.String,java.lang.String)>')
    10     2:sink     2:sink       0,*0.667,0.333 ('<com.android.contacts.editor.EventFieldEditorView: void onFieldChanged(java.lang.String,java.lang.String)>')
    11     2:sink     2:sink       0,*0.667,0.333 ('<com.android.internal.telephony.SMSDispatcher: int processMessagePart(byte[],java.lang.String,int,int,int,long,int,boolean)>')
    12     2:sink     2:sink       0.333,*0.667,0 ('<com.android.mms.transaction.Transaction: byte[] sendPdu(byte[],java.lang.String)>')
    13     2:sink 3:neithern   +   0,0.333,*0.667 ('<android.bluetooth.IBluetoothHeadset$Stub$Proxy: boolean startScoUsingVirtualVoiceCall(android.bluetooth.BluetoothDevice)>')
    14     2:sink     2:sink       0,*0.667,0.333 ('<com.android.providers.telephony.SmsProvider: android.net.Uri insert(android.net.Uri,android.content.ContentValues)>')
    15     2:sink     2:sink       0,*0.667,0.333 ('<android.accounts.AccountManager: void setPassword(android.accounts.Account,java.lang.String)>')
    16     2:sink     2:sink       0,*0.667,0.333 ('<android.accounts.IAccountManager$Stub$Proxy: void removeAccount(android.accounts.IAccountManagerResponse,android.accounts.Account)>')
    17     2:sink     2:sink       0,*0.667,0.333 ('<android.media.effect.FilterGraphEffect: void apply(int,int,int,int)>')
    18     2:sink     2:sink       0,*0.667,0.333 ('<com.android.contacts.editor.EventFieldEditorView: void onFieldChanged(java.lang.String,java.lang.String)>')
    19     2:sink     2:sink       0,*0.667,0.333 ('<com.android.internal.telephony.MccTable: void setSystemLocale(android.content.Context,java.lang.String,java.lang.String)>')
    20     2:sink     2:sink       0,*0.667,0.333 ('<com.android.phone.RespondViaSmsManager$RespondViaSmsItemClickListener: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>')
    21     2:sink     2:sink       0,*0.667,0.333 ('<android.content.ContentService: void dump(java.io.FileDescriptor,java.lang.String[])>')
    22     2:sink     2:sink       0,*0.667,0.333 ('<com.android.server.connectivity.Tethering$TetherMasterSM$InitialState: boolean turnOnUpstreamMobileConnection(int)>')
    23     2:sink     2:sink       0,*0.667,0.333 ('<com.android.exchange.ExchangeService: void startManualSync(long,int,com.android.exchange.Request)>')
    24     2:sink     2:sink       0.333,*0.667,0 ('<com.android.internal.telephony.gsm.SimPhoneBookInterfaceManager: boolean updateAdnRecordsInEfBySearch(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)>')
    25   1:source   1:source       *0.667,0,0.333 ('<android.net.wifi.WifiManager: android.net.wifi.WifiInfo getConnectionInfo()>')
    26   1:source   1:source       *0.667,0,0.333 ('<com.android.camera.ListPreference: java.lang.String getKey()>')
    27   1:source   1:source       *0.667,0,0.333 ('<android.net.wifi.IWifiManager$Stub$Proxy: android.net.wifi.WifiInfo getConnectionInfo()>')
    28   1:source   1:source       *0.667,0,0.333 ('<com.android.internal.telephony.ITelephony$Stub$Proxy: android.os.Bundle getCellLocation()>')
    29   1:source   1:source       *0.667,0,0.333 ('<com.android.contacts.list.ProfileAndContactsLoader: java.lang.Object loadInBackground()>')
    30   1:source   1:source       *0.667,0,0.333 ('<com.android.vcard.VCardProperty: byte[] getByteValue()>')
    31   1:source 3:neithern   +   0,0.333,*0.667 ('<com.android.internal.telephony.RIL: void getSmscAddress(android.os.Message)>')
    32   1:source   1:source       *0.667,0,0.333 ('<com.android.contacts.list.CustomContactListFilterActivity$CustomFilterConfigurationLoader: com.android.contacts.list.CustomContactListFilterActivity$AccountSet loadInBackground()>')
    33   1:source   1:source       *0.667,0,0.333 ('<android.content.ContentResolver: android.content.SyncStatusInfo getSyncStatus(android.accounts.Account,java.lang.String)>')
    34   1:source   1:source       *0.667,0,0.333 ('<org.apache.harmony.xnet.provider.jsse.SSLSocketFactoryImpl: java.lang.String[] getDefaultCipherSuites()>')
    35   1:source   1:source       *0.667,0,0.333 ('<org.apache.http.message.BasicLineParser: org.apache.http.ProtocolVersion parseProtocolVersion(org.apache.http.util.CharArrayBuffer,org.apache.http.message.ParserCursor)>')
    36   1:source   1:source       *0.667,0,0.333 ('<com.android.providers.contacts.LegacyApiSupport: android.database.Cursor query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String)>')
    37   1:source   1:source       *0.667,0,0.333 ('<com.android.providers.contacts.CallLogProvider: android.database.Cursor query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String)>')
    38   1:source   1:source       *0.667,0,0.333 ('<android.content.ContentResolver: java.util.List getPeriodicSyncs(android.accounts.Account,java.lang.String)>')
    39 3:neithern 3:neithern       0,0.333,*0.667 ('<android.media.effect.effects.BlackWhiteEffect: void apply(int,int,int,int)>')
    40 3:neithern 3:neithern       0,0.333,*0.667 ('<android.app.ActivityManager: boolean clearApplicationUserData(java.lang.String,android.content.pm.IPackageDataObserver)>')
    41 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.calendar.EventInfoFragment: void showContactInfo(com.android.calendar.CalendarEventModel$Attendee,android.graphics.Rect)>')
    42 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.InCallTouchUi: void onClick(android.view.View)>')
    43 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.camera.VideoCamera: void onEffectsUpdate(int,int)>')
    44 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.inputmethod.keyboard.internal.PointerTrackerQueue: void releaseAllPointers(long)>')
    45 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.calendar.widget.CalendarAppWidgetService$CalendarFactory$3: void run()>')
    46 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.internal.telephony.cdma.CdmaCallTracker: void rejectCall()>')
    47 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.ui.ComposeMessageActivityNoLockScreen: void onCreate(android.os.Bundle)>')
    48 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.browser.BrowserHistoryPage$HistoryAdapter: void changeCursor(android.database.Cursor)>')
    49 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.data.Conversation$ConversationQueryHandler: void onDeleteComplete(int,java.lang.Object,int)>')
    50 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.inputmethod.latin.LatinIME: void onStartInputView(android.view.inputmethod.EditorInfo,boolean)>')
    51 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.server.ShutdownActivity$1: void run()>')
    52 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.vcard.VCardParserImpl_V21: boolean parseItem()>')
    53 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.activities.NonPhoneActivity: void onServiceCompleted(android.content.Intent)>')
    54 3:neithern 3:neithern       0.333,0,*0.667 ('<android.net.wifi.p2p.WifiP2pService$P2pStateMachine$GroupCreatingState: void exit()>')
    55 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.server.ShutdownActivity$1: void run()>')
    56 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.server.ConnectivityService$FeatureUser: void <init>(com.android.server.ConnectivityService,int,java.lang.String,android.os.IBinder)>')
    57 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.editor.StructuredNameEditorView: void notifyEditorListener()>')
    58 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.contacts.activities.PeopleActivity: boolean onSearchRequested()>')
    59 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.internal.telephony.PhoneBase: void exitEmergencyCallbackMode()>')
    60 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.mms.ui.AttachmentEditor: boolean update(com.android.mms.data.WorkingMessage)>')
    61 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.systemui.SystemUIService: void onCreate()>')
    62 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.server.usb.UsbService: void <init>(android.content.Context)>')
    63 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.group.GroupDetailDisplayUtils: void bindGroupSourceView(android.content.Context,android.view.View,java.lang.String,java.lang.String)>')
    64 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.Settings$TetherSettingsActivity: void setListAdapter(android.widget.ListAdapter)>')
    65 3:neithern 3:neithern       0,0.333,*0.667 ('<gov.nist.javax.sip.header.CallIdentifier: boolean equals(java.lang.Object)>')
    66 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.contacts.list.PhoneFavoriteFragment: void onStart()>')
    67 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.ContactBrowseListFragment: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>')
    68 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.internal.telephony.PhoneBase: void queryTTYMode(android.os.Message)>')
    69 3:neithern 3:neithern       0,0.333,*0.667 ('<android.webkit.PluginFullScreenHolder$CustomFrameLayout: boolean onKeyDown(int,android.view.KeyEvent)>')
    70 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.DateTimeSettings: void onPause()>')
    71 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.editor.StructuredNameEditorView: void notifyEditorListener()>')
    72 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.SettingsPreferenceFragment: void onActivityCreated(android.os.Bundle)>')
    73 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.SecuritySettings: void onActivityResult(int,int,android.content.Intent)>')
    74 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.NotificationMgr: void updateInCallNotification()>')
    75 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.vpn2.VpnSettings: void onActivityCreated(android.os.Bundle)>')
    76 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.ContactEntryListFragment: void onAttach(android.app.Activity)>')
    77 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.browser.SnapshotTab: void onNewPicture(android.webkit.WebView,android.graphics.Picture)>')
    78 3:neithern 3:neithern       0,0.333,*0.667 ('<javax.security.cert.CertificateEncodingException: void <init>(java.lang.String)>')
    79 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.settings.vpn2.VpnSettings: void onPause()>')
    80 3:neithern 3:neithern       0,0.333,*0.667 ('<com.google.common.io.CharStreams: long copy(com.google.common.io.InputSupplier,com.google.common.io.OutputSupplier)>')
    81 3:neithern 3:neithern       0,0.333,*0.667 ('<android.filterpacks.videosrc.MediaSource: void pauseVideo(boolean)>')
    82 3:neithern 3:neithern       0.333,0,*0.667 ('<android.net.wifi.WifiStateMachine$InitialState: void enter()>')
    83 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.phone.InCallScreen: void onDialerOpen(boolean)>')
    84 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.providers.downloads.DownloadService$1: void scanCompleted(java.lang.String,android.net.Uri)>')
    85 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.list.DefaultContactBrowseListFragment: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>')
    86 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.interactions.ImportExportDialogFragment$2: void onClick(android.content.DialogInterface,int)>')
    87 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.CallContactActivity: void onServiceCompleted(android.content.Intent)>')
    88 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.camera.ui.InLineSettingKnob$3: boolean onTouch(android.view.View,android.view.MotionEvent)>')
    89 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.internal.telephony.gsm.GsmDataConnectionTracker: void doRecovery()>')
    90 3:neithern 3:neithern       0,0.333,*0.667 ('<android.media.effect.effects.CropEffect: void apply(int,int,int,int)>')
    91 3:neithern     2:sink   +   0,*0.667,0.333 ('<android.content.SyncManager$ActiveSyncContext: void <init>(android.content.SyncManager,android.content.SyncOperation,long,int)>')
    92 3:neithern 3:neithern       0,0.333,*0.667 ('<android.filterpacks.base.FrameSource: void performProcess(android.filterfw.core.FilterContext)>')
    93 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.group.GroupEditorFragment$Member: void <init>(long,java.lang.String,long,java.lang.String,java.lang.String)>')
    94 3:neithern 3:neithern       0,0.333,*0.667 ('<android.media.effect.effects.StraightenEffect: void <init>(android.media.effect.EffectContext,java.lang.String)>')
    95 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.internal.telephony.sip.SipPhoneBase: void queryCdmaRoamingPreference(android.os.Message)>')
    96 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.phone.InCallScreen: void requestRemoveProviderInfoWithDelay()>')
    97 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.settings.DateTimeSettings: void onPause()>')
    98 3:neithern 3:neithern       0,0.333,*0.667 ('<android.os.PowerManager: void reboot(java.lang.String)>')
    99 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.systemui.statusbar.BaseStatusBar: void updateNotification(android.os.IBinder,com.android.internal.statusbar.StatusBarNotification)>')
   100 3:neithern 3:neithern       0,0.333,*0.667 ('<android.media.effect.effects.BitmapOverlayEffect: void apply(int,int,int,int)>')
   101 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.settings.tts.TextToSpeechSettings: void onCreate(android.os.Bundle)>')
   102 3:neithern   1:source   +   *0.667,0,0.333 ('<com.android.internal.telephony.gsm.GSMPhone: void getOutgoingCallerIdDisplay(android.os.Message)>')
   103 3:neithern 3:neithern       0.333,0,*0.667 ('<com.android.server.ConnectivityService$FeatureUser: void binderDied()>')
   104 3:neithern 3:neithern       0,0.333,*0.667 ('<com.android.contacts.group.GroupEditorFragment$Member: void <init>(long,java.lang.String,long,java.lang.String,java.lang.String)>')
